ddg.type	ddg.num	ddg.name	ddg.value	ddg.return.linked	ddg.auto.created	ddg.time	ddg.snum	ddg.lnum
Binding	5216	...  <-  ...		FALSE	FALSE	185.86	0	41
Operation	5217	FUN	FUN	FALSE	FALSE	185.901	0	41
Operation	5218	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	185.947	0	41
Operation	5219	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	186.017	0	41
Finish	5220	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	186.08	0	41
Start	5221	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	186.105	0	41
Binding	5222	...  <-  newX[, i]		FALSE	FALSE	186.319	0	41
Binding	5223	...  <-  ...		FALSE	FALSE	186.381	0	41
Operation	5224	FUN	FUN	FALSE	FALSE	186.427	0	41
Operation	5225	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	186.468	0	41
Operation	5226	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	186.532	0	41
Finish	5227	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	186.589	0	41
Start	5228	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	186.615	0	41
Binding	5229	...  <-  newX[, i]		FALSE	FALSE	186.64	0	41
Binding	5230	...  <-  ...		FALSE	FALSE	186.711	0	41
Operation	5231	FUN	FUN	FALSE	FALSE	186.761	0	41
Operation	5232	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	186.806	0	41
Operation	5233	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	187.052	0	41
Finish	5234	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	187.111	0	41
Start	5235	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	187.133	0	41
Binding	5236	...  <-  newX[, i]		FALSE	FALSE	187.159	0	41
Binding	5237	...  <-  ...		FALSE	FALSE	187.223	0	41
Operation	5238	FUN	FUN	FALSE	FALSE	187.268	0	41
Operation	5239	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	187.312	0	41
Operation	5240	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	187.37	0	41
Finish	5241	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	187.434	0	41
Start	5242	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	187.463	0	41
Binding	5243	...  <-  newX[, i]		FALSE	FALSE	187.488	0	41
Binding	5244	...  <-  ...		FALSE	FALSE	187.552	0	41
Operation	5245	FUN	FUN	FALSE	FALSE	187.793	0	41
Operation	5246	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	187.837	0	41
Operation	5247	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	187.892	0	41
Finish	5248	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	187.953	0	41
Start	5249	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	187.978	0	41
Binding	5250	...  <-  newX[, i]		FALSE	FALSE	188.004	0	41
Binding	5251	...  <-  ...		FALSE	FALSE	188.066	0	41
Operation	5252	FUN	FUN	FALSE	FALSE	188.116	0	41
Operation	5253	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	188.16	0	41
Operation	5254	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	188.222	0	41
Finish	5255	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	188.287	0	41
Start	5256	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	188.505	0	41
Binding	5257	...  <-  newX[, i]		FALSE	FALSE	188.529	0	41
Binding	5258	...  <-  ...		FALSE	FALSE	188.595	0	41
Operation	5259	FUN	FUN	FALSE	FALSE	188.641	0	41
Operation	5260	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	188.682	0	41
Operation	5261	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	188.745	0	41
Finish	5262	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	188.803	0	41
Start	5263	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	188.827	0	41
Binding	5264	...  <-  newX[, i]		FALSE	FALSE	188.854	0	41
Binding	5265	...  <-  ...		FALSE	FALSE	188.922	0	41
Operation	5266	FUN	FUN	FALSE	FALSE	188.964	0	41
Operation	5267	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	189.012	0	41
Operation	5268	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	189.262	0	41
Finish	5269	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	189.316	0	41
Start	5270	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	189.337	0	41
Binding	5271	...  <-  newX[, i]		FALSE	FALSE	189.359	0	41
Binding	5272	...  <-  ...		FALSE	FALSE	189.417	0	41
Operation	5273	FUN	FUN	FALSE	FALSE	189.464	0	41
Operation	5274	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	189.51	0	41
Operation	5275	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	189.566	0	41
Finish	5276	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	189.629	0	41
Start	5277	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	189.655	0	41
Binding	5278	...  <-  newX[, i]		FALSE	FALSE	189.681	0	41
Binding	5279	...  <-  ...		FALSE	FALSE	189.932	0	41
Operation	5280	FUN	FUN	FALSE	FALSE	189.975	0	41
Operation	5281	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	190.015	0	41
Operation	5282	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	190.069	0	41
Finish	5283	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	190.124	0	41
Start	5284	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	190.147	0	41
Binding	5285	...  <-  newX[, i]		FALSE	FALSE	190.17	0	41
Binding	5286	...  <-  ...		FALSE	FALSE	190.239	0	41
Operation	5287	FUN	FUN	FALSE	FALSE	190.288	0	41
Operation	5288	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	190.333	0	41
Operation	5289	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	190.578	0	41
Finish	5290	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	190.641	0	41
Start	5291	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	190.665	0	41
Binding	5292	...  <-  newX[, i]		FALSE	FALSE	190.689	0	41
Binding	5293	...  <-  ...		FALSE	FALSE	190.756	0	41
Operation	5294	FUN	FUN	FALSE	FALSE	190.806	0	41
Operation	5295	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	190.848	0	41
Operation	5296	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	190.904	0	41
Finish	5297	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	190.965	0	41
Start	5298	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	190.991	0	41
Binding	5299	...  <-  newX[, i]		FALSE	FALSE	191.021	0	41
Binding	5300	...  <-  ...		FALSE	FALSE	191.112	0	41
Operation	5301	FUN	FUN	FALSE	FALSE	191.345	0	41
Operation	5302	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	191.394	0	41
Operation	5303	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	191.453	0	41
Finish	5304	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	191.511	0	41
Start	5305	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	191.534	0	41
Binding	5306	...  <-  newX[, i]		FALSE	FALSE	191.556	0	41
Binding	5307	...  <-  ...		FALSE	FALSE	191.625	0	41
Operation	5308	FUN	FUN	FALSE	FALSE	191.672	0	41
Operation	5309	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	191.716	0	41
Operation	5310	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	191.777	0	41
Finish	5311	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	192.047	0	41
Start	5312	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	192.074	0	41
Binding	5313	...  <-  newX[, i]		FALSE	FALSE	192.102	0	41
Binding	5314	...  <-  ...		FALSE	FALSE	192.169	0	41
Operation	5315	FUN	FUN	FALSE	FALSE	192.216	0	41
Operation	5316	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	192.264	0	41
Operation	5317	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	192.326	0	41
Finish	5318	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	192.387	0	41
Start	5319	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	192.41	0	41
Binding	5320	...  <-  newX[, i]		FALSE	FALSE	192.432	0	41
Binding	5321	...  <-  ...		FALSE	FALSE	192.497	0	41
Operation	5322	FUN	FUN	FALSE	FALSE	192.538	0	41
Operation	5323	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	192.769	0	41
Operation	5324	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	192.829	0	41
Finish	5325	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	192.893	0	41
Start	5326	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	192.92	0	41
Binding	5327	...  <-  newX[, i]		FALSE	FALSE	192.943	0	41
Binding	5328	...  <-  ...		FALSE	FALSE	193.003	0	41
Operation	5329	FUN	FUN	FALSE	FALSE	193.048	0	41
Operation	5330	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	193.096	0	41
Operation	5331	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	193.156	0	41
Finish	5332	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	193.22	0	41
Start	5333	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	193.252	0	41
Binding	5334	...  <-  newX[, i]		FALSE	FALSE	193.467	0	41
Binding	5335	...  <-  ...		FALSE	FALSE	193.533	0	41
Operation	5336	FUN	FUN	FALSE	FALSE	193.579	0	41
Operation	5337	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	193.622	0	41
Operation	5338	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	193.683	0	41
Finish	5339	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	193.748	0	41
Start	5340	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	193.772	0	41
Binding	5341	...  <-  newX[, i]		FALSE	FALSE	193.796	0	41
Binding	5342	...  <-  ...		FALSE	FALSE	193.865	0	41
Operation	5343	FUN	FUN	FALSE	FALSE	193.911	0	41
Operation	5344	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	193.955	0	41
Operation	5345	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	194.209	0	41
Finish	5346	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	194.272	0	41
Start	5347	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	194.297	0	41
Binding	5348	...  <-  newX[, i]		FALSE	FALSE	194.319	0	41
Binding	5349	...  <-  ...		FALSE	FALSE	194.387	0	41
Operation	5350	FUN	FUN	FALSE	FALSE	194.437	0	41
Operation	5351	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	194.481	0	41
Operation	5352	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	194.545	0	41
Finish	5353	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	194.609	0	41
Start	5354	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	194.632	0	41
Binding	5355	...  <-  newX[, i]		FALSE	FALSE	194.656	0	41
Binding	5356	...  <-  ...		FALSE	FALSE	194.905	0	41
Operation	5357	FUN	FUN	FALSE	FALSE	194.947	0	41
Operation	5358	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	194.991	0	41
Operation	5359	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	195.05	0	41
Finish	5360	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	195.114	0	41
Start	5361	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	195.14	0	41
Binding	5362	...  <-  newX[, i]		FALSE	FALSE	195.166	0	41
Binding	5363	...  <-  ...		FALSE	FALSE	195.233	0	41
Operation	5364	FUN	FUN	FALSE	FALSE	195.283	0	41
Operation	5365	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	195.33	0	41
Operation	5366	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	195.398	0	41
Finish	5367	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	195.651	0	41
Start	5368	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	195.676	0	41
Binding	5369	...  <-  newX[, i]		FALSE	FALSE	195.702	0	41
Binding	5370	...  <-  ...		FALSE	FALSE	195.766	0	41
Operation	5371	FUN	FUN	FALSE	FALSE	195.812	0	41
Operation	5372	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	195.858	0	41
Operation	5373	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	195.921	0	41
Finish	5374	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	195.984	0	41
Start	5375	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	196.012	0	41
Binding	5376	...  <-  newX[, i]		FALSE	FALSE	196.039	0	41
Binding	5377	...  <-  ...		FALSE	FALSE	196.113	0	41
Operation	5378	FUN	FUN	FALSE	FALSE	196.359	0	41
Operation	5379	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	196.408	0	41
Operation	5380	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	196.473	0	41
Finish	5381	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	196.536	0	41
Start	5382	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	196.564	0	41
Binding	5383	...  <-  newX[, i]		FALSE	FALSE	196.589	0	41
Binding	5384	...  <-  ...		FALSE	FALSE	196.653	0	41
Operation	5385	FUN	FUN	FALSE	FALSE	196.697	0	41
Operation	5386	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	196.744	0	41
Operation	5387	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	196.803	0	41
Finish	5388	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	197.068	0	41
Start	5389	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	197.093	0	41
Binding	5390	...  <-  newX[, i]		FALSE	FALSE	197.114	0	41
Binding	5391	...  <-  ...		FALSE	FALSE	197.179	0	41
Operation	5392	FUN	FUN	FALSE	FALSE	197.219	0	41
Operation	5393	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	197.263	0	41
Operation	5394	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	197.322	0	41
Finish	5395	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	197.379	0	41
Start	5396	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	197.403	0	41
Binding	5397	...  <-  newX[, i]		FALSE	FALSE	197.425	0	41
Binding	5398	...  <-  ...		FALSE	FALSE	197.502	0	41
Operation	5399	FUN	FUN	FALSE	FALSE	197.55	0	41
Operation	5400	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	197.795	0	41
Operation	5401	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	197.857	0	41
Finish	5402	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	197.924	0	41
Start	5403	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	197.95	0	41
Binding	5404	...  <-  newX[, i]		FALSE	FALSE	197.976	0	41
Binding	5405	...  <-  ...		FALSE	FALSE	198.043	0	41
Operation	5406	FUN	FUN	FALSE	FALSE	198.09	0	41
Operation	5407	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	198.139	0	41
Operation	5408	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	198.209	0	41
Finish	5409	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	198.275	0	41
Start	5410	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	198.494	0	41
Binding	5411	...  <-  newX[, i]		FALSE	FALSE	198.517	0	41
Binding	5412	...  <-  ...		FALSE	FALSE	198.581	0	41
Operation	5413	FUN	FUN	FALSE	FALSE	198.627	0	41
Operation	5414	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	198.672	0	41
Operation	5415	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	198.731	0	41
Finish	5416	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	198.794	0	41
Start	5417	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	198.817	0	41
Binding	5418	...  <-  newX[, i]		FALSE	FALSE	198.844	0	41
Binding	5419	...  <-  ...		FALSE	FALSE	198.915	0	41
Operation	5420	FUN	FUN	FALSE	FALSE	198.959	0	41
Operation	5421	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	199.18	0	41
Operation	5422	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	199.245	0	41
Finish	5423	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	199.308	0	41
Start	5424	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	199.335	0	41
Binding	5425	...  <-  newX[, i]		FALSE	FALSE	199.36	0	41
Binding	5426	...  <-  ...		FALSE	FALSE	199.43	0	41
Operation	5427	FUN	FUN	FALSE	FALSE	199.48	0	41
Operation	5428	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	199.528	0	41
Operation	5429	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	199.6	0	41
Finish	5430	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	199.665	0	41
Start	5431	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	199.693	0	41
Binding	5432	...  <-  newX[, i]		FALSE	FALSE	199.912	0	41
Binding	5433	...  <-  ...		FALSE	FALSE	199.979	0	41
Operation	5434	FUN	FUN	FALSE	FALSE	200.023	0	41
Operation	5435	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	200.064	0	41
Operation	5436	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	200.126	0	41
Finish	5437	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	200.189	0	41
Start	5438	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	200.213	0	41
Binding	5439	...  <-  newX[, i]		FALSE	FALSE	200.239	0	41
Binding	5440	...  <-  ...		FALSE	FALSE	200.311	0	41
Operation	5441	FUN	FUN	FALSE	FALSE	200.357	0	41
Operation	5442	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	200.399	0	41
Operation	5443	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	200.663	0	41
Finish	5444	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	200.72	0	41
Start	5445	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	200.743	0	41
Binding	5446	...  <-  newX[, i]		FALSE	FALSE	200.766	0	41
Binding	5447	...  <-  ...		FALSE	FALSE	200.827	0	41
Operation	5448	FUN	FUN	FALSE	FALSE	200.873	0	41
Operation	5449	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	200.918	0	41
Operation	5450	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	200.991	0	41
Finish	5451	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	201.053	0	41
Start	5452	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	201.08	0	41
Binding	5453	...  <-  newX[, i]		FALSE	FALSE	201.112	0	41
Binding	5454	...  <-  ...		FALSE	FALSE	201.388	0	41
Operation	5455	FUN	FUN	FALSE	FALSE	201.437	0	41
Operation	5456	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	201.477	0	41
Operation	5457	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	201.537	0	41
Finish	5458	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	201.593	0	41
Start	5459	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	201.616	0	41
Binding	5460	...  <-  newX[, i]		FALSE	FALSE	201.639	0	41
Binding	5461	...  <-  ...		FALSE	FALSE	201.711	0	41
Operation	5462	FUN	FUN	FALSE	FALSE	201.756	0	41
Operation	5463	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	201.801	0	41
Operation	5464	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	201.864	0	41
Finish	5465	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	202.116	0	41
Start	5466	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	202.141	0	41
Binding	5467	...  <-  newX[, i]		FALSE	FALSE	202.165	0	41
Binding	5468	...  <-  ...		FALSE	FALSE	202.224	0	41
Operation	5469	FUN	FUN	FALSE	FALSE	202.268	0	41
Operation	5470	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	202.313	0	41
Operation	5471	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	202.375	0	41
Finish	5472	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	202.435	0	41
Start	5473	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	202.461	0	41
Binding	5474	...  <-  newX[, i]		FALSE	FALSE	202.491	0	41
Binding	5475	...  <-  ...		FALSE	FALSE	202.563	0	41
Operation	5476	FUN	FUN	FALSE	FALSE	202.799	0	41
Operation	5477	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	202.841	0	41
Operation	5478	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	202.907	0	41
Finish	5479	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	202.97	0	41
Start	5480	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	202.995	0	41
Binding	5481	...  <-  newX[, i]		FALSE	FALSE	203.018	0	41
Binding	5482	...  <-  ...		FALSE	FALSE	203.079	0	41
Operation	5483	FUN	FUN	FALSE	FALSE	203.122	0	41
Operation	5484	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	203.167	0	41
Operation	5485	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	203.231	0	41
Finish	5486	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	203.488	0	41
Start	5487	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	203.512	0	41
Binding	5488	...  <-  newX[, i]		FALSE	FALSE	203.54	0	41
Binding	5489	...  <-  ...		FALSE	FALSE	203.604	0	41
Operation	5490	FUN	FUN	FALSE	FALSE	203.648	0	41
Operation	5491	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	203.695	0	41
Operation	5492	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	203.757	0	41
Finish	5493	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	203.824	0	41
Start	5494	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	203.849	0	41
Binding	5495	...  <-  newX[, i]		FALSE	FALSE	203.874	0	41
Binding	5496	...  <-  ...		FALSE	FALSE	203.952	0	41
Operation	5497	FUN	FUN	FALSE	FALSE	204.196	0	41
Operation	5498	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	204.236	0	41
Operation	5499	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	204.297	0	41
Finish	5500	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	204.36	0	41
Start	5501	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	204.383	0	41
Binding	5502	...  <-  newX[, i]		FALSE	FALSE	204.411	0	41
Binding	5503	...  <-  ...		FALSE	FALSE	204.475	0	41
Operation	5504	FUN	FUN	FALSE	FALSE	204.521	0	41
Operation	5505	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	204.571	0	41
Operation	5506	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	204.64	0	41
Finish	5507	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	204.894	0	41
Start	5508	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	204.919	0	41
Binding	5509	...  <-  newX[, i]		FALSE	FALSE	204.943	0	41
Binding	5510	...  <-  ...		FALSE	FALSE	205.01	0	41
Operation	5511	FUN	FUN	FALSE	FALSE	205.058	0	41
Operation	5512	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	205.107	0	41
Operation	5513	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	205.174	0	41
Finish	5514	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	205.237	0	41
Start	5515	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	205.263	0	41
Binding	5516	...  <-  newX[, i]		FALSE	FALSE	205.288	0	41
Binding	5517	...  <-  ...		FALSE	FALSE	205.358	0	41
Operation	5518	FUN	FUN	FALSE	FALSE	205.604	0	41
Operation	5519	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	205.654	0	41
Operation	5520	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	205.724	0	41
Finish	5521	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	205.796	0	41
Start	5522	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	205.822	0	41
Binding	5523	...  <-  newX[, i]		FALSE	FALSE	205.851	0	41
Binding	5524	...  <-  ...		FALSE	FALSE	205.925	0	41
Operation	5525	FUN	FUN	FALSE	FALSE	205.975	0	41
Operation	5526	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	206.028	0	41
Operation	5527	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	206.097	0	41
Finish	5528	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	206.17	0	41
Start	5529	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	206.391	0	41
Binding	5530	...  <-  newX[, i]		FALSE	FALSE	206.415	0	41
Binding	5531	...  <-  ...		FALSE	FALSE	206.486	0	41
Operation	5532	FUN	FUN	FALSE	FALSE	206.533	0	41
Operation	5533	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	206.581	0	41
Operation	5534	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	206.645	0	41
Finish	5535	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	206.713	0	41
Start	5536	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	206.737	0	41
Binding	5537	...  <-  newX[, i]		FALSE	FALSE	206.763	0	41
Binding	5538	...  <-  ...		FALSE	FALSE	206.839	0	41
